"transaction_id","user_id","income_bracket","monthly_income","date","merchant","category","amount","transaction_type"
TXN01331,USR_0019,Mid,5509.32,"2023-08-02",Hulu,Subscriptions,18.79,debit
TXN00942,USR_0024,High,11427.26,"2023-10-14",Walmart,Shopping,129.37,debit
TXN00578,USR_0037,High,8224.05,"2023-08-04",AT&T,Utilities,149.27,debit
TXN00820,USR_0029,Low,3299.73,"2023-05-04",Uber,Transport,21.29,debit
TXN01353,USR_0008,High,10010.09,"2023-11-05",EZPass Toll,Transport,54.37,debit
TXN01616,USR_0009,High,7994.19,"2023-11-27",Publix,Groceries,93.63,debit
TXN01594,USR_0034,High,11683.27,"2023-06-12",UnitedHealth,Healthcare,31.85,debit
TXN01275,USR_0033,Low,3005.26,"2023-01-18",LabCorp,Healthcare,104.64,debit
TXN00887,USR_0031,High,11170.55,"2023-04-30",Starbucks,Dining,43.06,debit
TXN00969,USR_0048,High,9294.26,"2023-11-27",Cigna,Healthcare,62.94,debit
TXN00786,USR_0032,Low,2555.27,"2023-03-13",CVS Pharmacy,Healthcare,71.03,debit
TXN01417,USR_0009,High,7994.19,"2023-01-15",Walmart,Shopping,69.83,debit
TXN01482,USR_0019,Mid,5509.32,"2023-06-15",Kroger,Groceries,105.28,debit
TXN00302,USR_0041,Low,2343.57,"2023-11-15",AMC Theaters,Entertainment,17.75,debit
TXN00690,USR_0007,Low,2327.96,"2023-05-27",American Water,Utilities,82.26,debit
TXN00813,USR_0021,High,7624.13,"2023-11-02",Publix,Groceries,154.12,debit
TXN01062,USR_0010,High,10506.62,"2023-08-07",Nike,Shopping,121.96,debit
TXN00237,USR_0050,High,9806.84,"2023-11-15",Publix,Groceries,168.3,debit
TXN01116,USR_0017,Mid,4255.53,"2023-02-04",Walmart,Shopping,120.13,debit
TXN01253,USR_0041,Low,2343.57,"2023-06-04",American Water,Utilities,40.73,debit
TXN00500,USR_0035,High,7357.01,"2023-04-03",Aldi,Groceries,170.59,debit
TXN01528,USR_0011,Mid,4551.1,"2023-11-07",AMC Theaters,Entertainment,96.25,debit
TXN01080,USR_0037,High,8224.05,"2023-11-01",Publix,Groceries,33.04,debit
TXN00795,USR_0039,High,10440.81,"2023-12-25",Nike,Shopping,302.64,debit
TXN01451,USR_0030,Mid,4694.93,"2023-12-11",AMC Theaters,Entertainment,30.82,debit
TXN01774,USR_0024,High,11427.26,"2023-07-23",Walgreens,Healthcare,122.97,debit
TXN00991,USR_0036,High,7855.69,"2023-11-27",American Water,Utilities,157.31,debit
TXN01267,USR_0009,High,7994.19,"2023-01-17",Trader Joe's,Groceries,37.52,debit
TXN00935,USR_0037,High,8224.05,"2023-12-18",Uber,Transport,48.83,debit
TXN00388,USR_0048,High,9294.26,"2023-09-03",Lyft,Transport,50.19,debit
TXN00391,USR_0027,High,8139.49,"2023-06-19",AMC Theaters,Entertainment,83.34,debit
TXN00744,USR_0017,Mid,4255.53,"2023-10-01",Publix,Groceries,179.12,debit
TXN00353,USR_0024,High,11427.26,"2023-09-21",Starbucks,Dining,23.72,debit
TXN01218,USR_0013,Low,3138.21,"2023-11-09",Walgreens,Healthcare,164.92,debit
TXN00236,USR_0049,Mid,4349.08,"2023-05-23",BP Gas,Transport,51.17,debit
TXN01572,USR_0009,High,7994.19,"2023-12-27",McDonald's,Dining,7.28,debit
TXN00481,USR_0006,Mid,4079.46,"2023-11-13",Target,Shopping,37.89,debit
TXN00568,USR_0042,Low,3207.57,"2023-03-26",Steam,Entertainment,88.08,debit
TXN01141,USR_0018,Mid,4241.79,"2023-03-14",Nike,Shopping,93.24,debit
TXN01553,USR_0014,Low,3047.21,"2023-10-06",Steam,Entertainment,107.08,debit
TXN01715,USR_0004,Low,3015.05,"2023-07-08",Whole Foods,Groceries,68.92,debit
TXN01442,USR_0034,High,11683.27,"2023-11-29",Apple Music,Subscriptions,15.91,debit
TXN00121,USR_0002,High,8375.15,"2023-02-17",Target,Shopping,114.11,debit
TXN01590,USR_0035,High,7357.01,"2023-04-03",Trader Joe's,Groceries,144.81,debit
TXN01025,USR_0020,Low,3094.6,"2023-02-17",LabCorp,Healthcare,230.29,debit
TXN01087,USR_0045,High,11381.84,"2023-10-07",Hulu,Subscriptions,12.38,debit
TXN01273,USR_0038,Mid,4948.64,"2023-04-24",Apple Music,Subscriptions,18.68,debit
TXN00927,USR_0003,Low,2209.31,"2023-09-15",American Water,Utilities,177.66,debit
TXN00516,USR_0003,Low,2209.31,"2023-12-30",Chipotle,Dining,64.44,debit
TXN00224,USR_0021,High,7624.13,"2023-11-08",Netflix,Subscriptions,11.95,debit
TXN01362,USR_0033,Low,3005.26,"2023-04-27",CVS Pharmacy,Healthcare,192.74,debit
TXN00614,USR_0026,High,7347.78,"2023-12-25",Verizon,Utilities,112.44,debit
TXN00844,USR_0016,Low,3435.82,"2023-02-21",Nike,Shopping,33.74,debit
TXN01246,USR_0036,High,7855.69,"2023-03-26",Ticketmaster,Entertainment,111.45,debit
TXN00053,USR_0045,High,11381.84,"2023-03-18",Trader Joe's,Groceries,111.11,debit
TXN01697,USR_0050,High,9806.84,"2023-12-16",Target,Shopping,349.32,debit
TXN00486,USR_0023,Mid,6073.51,"2023-10-11",Chick-fil-A,Dining,46.86,debit
TXN01759,USR_0049,Mid,4349.08,"2023-03-05",Target,Shopping,267.46,debit
TXN00819,USR_0031,High,11170.55,"2023-10-15",Kroger,Groceries,125.37,debit
TXN00156,USR_0034,High,11683.27,"2023-07-05",ESPN+,Entertainment,92.4,debit
TXN00601,USR_0026,High,7347.78,"2023-02-05",Steam,Entertainment,93.96,debit
TXN01477,USR_0022,Mid,4197.0,"2023-01-14",Amazon,Shopping,325.91,debit
TXN00249,USR_0019,Mid,5509.32,"2023-06-17",Chipotle,Dining,39.82,debit
TXN00762,USR_0026,High,7347.78,"2023-07-24",Steam,Entertainment,101.11,debit
TXN01683,USR_0042,Low,3207.57,"2023-09-18",American Water,Utilities,123.02,debit
TXN01131,USR_0010,High,10506.62,"2023-04-08",American Water,Utilities,157.19,debit
TXN00543,USR_0014,Low,3047.21,"2023-04-16",Publix,Groceries,72.88,debit
TXN00794,USR_0022,Mid,4197.0,"2023-05-31",Ticketmaster,Entertainment,20.89,debit
TXN01142,USR_0005,High,7434.69,"2023-06-09",AT&T,Utilities,110.98,debit
TXN01785,USR_0050,High,9806.84,"2023-06-28",Steam,Entertainment,85.09,debit
TXN00629,USR_0047,Mid,4989.08,"2023-07-22",AMC Theaters,Entertainment,49.01,debit
TXN00151,USR_0031,High,11170.55,"2023-06-28",UnitedHealth,Healthcare,87.05,debit
TXN01705,USR_0009,High,7994.19,"2023-06-06",Aldi,Groceries,148.72,debit
TXN00292,USR_0019,Mid,5509.32,"2023-02-12",Amazon Prime,Subscriptions,12.84,debit
TXN00382,USR_0050,High,9806.84,"2023-12-15",Nike,Shopping,174.62,debit
TXN00687,USR_0021,High,7624.13,"2023-05-22",AMC Theaters,Entertainment,95.45,debit
TXN01225,USR_0047,Mid,4989.08,"2023-02-05",uber,Transport,9.91,debit
TXN00898,USR_0041,Low,2343.57,"2023-01-03",McDonald's,Dining,47.02,debit
TXN00855,USR_0050,High,9806.84,"2023-10-29",Target,Shopping,183.54,debit
TXN01072,USR_0023,Mid,6073.51,"2023-02-10",Ticketmaster,Entertainment,62.77,debit
TXN01558,USR_0050,High,9806.84,"2023-06-05",LabCorp,Healthcare,36.51,debit
TXN00892,USR_0024,High,11427.26,"2023-11-10",Best Buy,Shopping,266.69,debit
TXN00616,USR_0038,Mid,4948.64,"2023-02-25",Netflix,Subscriptions,11.08,debit
TXN00155,USR_0001,High,7556.66,"2023-12-03",ESPN+,Entertainment,11.23,debit
TXN01194,USR_0038,Mid,4948.64,"2023-03-19",Steam,Entertainment,97.9,debit
TXN01578,USR_0020,Low,3094.6,"2023-05-26",Lyft,Transport,49.69,debit
TXN00227,USR_0014,Low,3047.21,"2023-08-09",Ticketmaster,Entertainment,52.59,debit
TXN00323,USR_0028,Mid,6463.05,"2023-05-21",Kroger,Groceries,125.75,debit
TXN01424,USR_0048,High,9294.26,"2023-05-01",Walgreens,Healthcare,44.63,debit
TXN01283,USR_0022,Mid,4197.0,"2023-09-29",Trader Joe's,Groceries,85.27,debit
TXN00083,USR_0047,Mid,4989.08,"2023-09-16",LabCorp,Healthcare,117.02,debit
TXN00513,USR_0006,Mid,4079.46,"2023-03-01",Amazon Prime,Subscriptions,11.05,debit
TXN01404,USR_0005,High,7434.69,"2023-11-30",Nike,Shopping,283.4,debit
TXN00930,USR_0025,Mid,5443.38,"2023-10-25",Starbucks,Dining,18.1,debit
TXN01539,USR_0007,Low,2327.96,"2023-03-20",Verizon,Utilities,171.07,debit
TXN00011,USR_0002,High,8375.15,"2023-02-27",Verizon,Utilities,78.31,debit
TXN00832,USR_0048,High,9294.26,"2023-10-27",Kroger,Groceries,74.02,debit
TXN00033,USR_0047,Mid,4989.08,"2023-10-12",Ticketmaster,Entertainment,26.84,debit
TXN01563,USR_0043,Mid,4669.35,"2023-10-21",Hulu,Subscriptions,13.76,debit
TXN00581,USR_0026,High,7347.78,"2023-09-17",Nike,Shopping,270.82,debit
TXN01427,USR_0008,High,10010.09,"2023-06-12",Cigna,Healthcare,173.86,debit
TXN01750,USR_0007,Low,2327.96,"2023-07-02",Comcast,Utilities,42.4,debit
TXN00615,USR_0015,Mid,4694.68,"2023-02-08",Lyft,Transport,47.46,debit
TXN01046,USR_0040,Low,3026.92,"2023-03-17",AMAZON,Shopping,113.74,debit
TXN01015,USR_0011,Mid,4551.1,"2023-04-03",LabCorp,Healthcare,91.0,debit
TXN00090,USR_0050,High,9806.84,"2023-10-27",Publix,Groceries,77.76,debit
TXN01567,USR_0009,High,7994.19,"2023-09-01",BP Gas,Transport,7.45,debit
TXN00602,USR_0020,Low,3094.6,"2023-06-17",Chick-fil-A,Dining,36.97,debit
TXN01238,USR_0032,Low,2555.27,"2023-12-01",Aldi,Groceries,164.68,debit
TXN00134,USR_0040,Low,3026.92,"2023-04-26",Cigna,Healthcare,228.04,debit
TXN00556,USR_0049,Mid,4349.08,"2023-01-25",Kroger,Groceries,118.32,debit
TXN01032,USR_0021,High,7624.13,"2023-09-15",Lyft,Transport,5.88,debit
TXN01443,USR_0021,High,7624.13,"2023-08-20",Ticketmaster,Entertainment,34.98,debit
TXN00321,USR_0020,Low,3094.6,"2023-08-17",Walgreens,Healthcare,175.54,debit
TXN01631,USR_0018,Mid,4241.79,"2023-04-09",Publix,Groceries,116.39,debit
TXN01212,USR_0046,Mid,4531.57,"2023-03-03",Chick-fil-A,Dining,14.09,debit
TXN01600,USR_0008,High,10010.09,"2023-01-27",Lyft,Transport,45.87,debit
TXN00635,USR_0035,High,7357.01,"2023-01-10",UnitedHealth,Healthcare,125.12,debit
TXN00553,USR_0035,High,7357.01,"2023-07-23",BP Gas,Transport,50.02,debit
TXN01329,USR_0036,High,7855.69,"2023-08-26",Uber,Transport,11.78,debit
TXN01056,USR_0046,Mid,4531.57,"2023-01-12",Whole Foods,Groceries,167.17,debit
TXN01436,USR_0006,Mid,4079.46,"2023-09-09",ESPN+,Entertainment,111.55,debit
TXN00797,USR_0046,Mid,4531.57,"2023-05-29",Comcast,Utilities,197.01,debit
TXN01534,USR_0039,High,10440.81,"2023-12-09",Chipotle,Dining,69.86,debit
TXN01265,USR_0040,Low,3026.92,"2023-08-21",Hulu,Subscriptions,11.86,debit
TXN01576,USR_0020,Low,3094.6,"2023-05-31",AMC Theaters,Entertainment,95.99,debit
TXN00175,USR_0022,Mid,4197.0,"2023-11-16",CVS Pharmacy,Healthcare,214.42,debit
TXN00767,USR_0032,Low,2555.27,"2023-02-27",Cigna,Healthcare,21.03,debit
TXN00246,USR_0018,Mid,4241.79,"2023-04-21",Starbucks,Dining,52.48,debit
TXN01081,USR_0030,Mid,4694.93,"2023-01-22",EZPass Toll,Transport,33.66,debit
TXN01599,USR_0021,High,7624.13,"2023-03-14",UnitedHealth,Healthcare,71.9,debit
TXN00146,USR_0032,Low,2555.27,"2023-08-13",Chick-fil-A,Dining,7.79,debit
TXN00683,USR_0011,Mid,4551.1,"2023-04-19",Lyft,Transport,5.43,debit
TXN00311,USR_0012,High,8390.95,"2023-12-17",ESPN+,Entertainment,77.65,debit
TXN00094,USR_0044,Low,3369.7,"2023-07-27",Hulu,Subscriptions,18.95,debit
TXN01445,USR_0027,High,8139.49,"2023-07-08",Hulu,Subscriptions,18.39,debit
TXN00925,USR_0033,Low,3005.26,"2023-05-24",Walgreens,Healthcare,190.04,debit
TXN01557,USR_0022,Mid,4197.0,"2023-11-22",Netflix,Subscriptions,10.14,debit
TXN01036,USR_0048,High,9294.26,"2023-01-26",UnitedHealth,Healthcare,30.42,debit
TXN00244,USR_0049,Mid,4349.08,"2023-11-13",Kroger,Groceries,59.9,debit
TXN01112,USR_0032,Low,2555.27,"2023-09-24",ESPN+,Entertainment,97.92,debit
TXN00215,USR_0039,High,10440.81,"2023-01-02",Target,Shopping,193.67,debit
TXN01198,USR_0016,Low,3435.82,"2023-12-05",Ticketmaster,Entertainment,29.25,debit
TXN00999,USR_0040,Low,3026.92,"2023-07-06",Shell Gas,Transport,44.1,debit
TXN00854,USR_0035,High,7357.01,"2023-08-30",Amazon Prime,Subscriptions,12.1,debit
TXN00426,USR_0035,High,7357.01,"2023-07-21",Spotify,Subscriptions,16.83,debit
TXN01623,USR_0013,Low,3138.21,"2023-08-16",Whole Foods,Groceries,137.62,debit
TXN01143,USR_0009,High,7994.19,"2023-01-15",AMC Theaters,Entertainment,17.18,debit
TXN01144,USR_0004,Low,3015.05,"2023-02-14",Cigna,Healthcare,52.96,debit
TXN01500,USR_0030,Mid,4694.93,"2023-04-02",Hulu,Subscriptions,7.59,debit
TXN00001,USR_0017,Mid,4255.53,"2023-10-27",LabCorp,Healthcare,105.86,debit
TXN00402,USR_0037,High,8224.05,"2023-12-12",Lyft,Transport,37.82,debit
TXN01104,USR_0045,High,11381.84,"2023-11-01",Hulu,Subscriptions,16.74,debit
TXN00085,USR_0041,Low,2343.57,"2023-05-22",Ticketmaster,Entertainment,36.58,debit
TXN00163,USR_0031,High,11170.55,"2023-05-05",Xbox Game Pass,Entertainment,21.63,debit
TXN00115,USR_0037,High,8224.05,"2023-11-09",UnitedHealth,Healthcare,16.89,debit
TXN00671,USR_0001,High,7556.66,"2023-08-07",Starbucks,Dining,48.76,debit
TXN01175,USR_0042,Low,3207.57,"2023-08-01",Xbox Game Pass,Entertainment,111.99,debit
TXN01406,USR_0017,Mid,4255.53,"2023-11-16",Xbox Game Pass,Entertainment,25.77,debit
TXN01397,USR_0032,Low,2555.27,"2023-02-21",Shell Gas,Transport,31.31,debit
TXN01393,USR_0038,Mid,4948.64,"2023-02-13",Starbucks,Dining,6.38,debit
TXN00890,USR_0045,High,11381.84,"2023-06-11",UnitedHealth,Healthcare,35.58,debit
TXN00626,USR_0005,High,7434.69,"2023-01-12",McDonald's,Dining,36.04,debit
TXN00953,USR_0045,High,11381.84,"2023-02-10",Lyft,Transport,25.63,debit
TXN00808,USR_0046,Mid,4531.57,"2023-12-30",AT&T,Utilities,127.46,debit
TXN00259,USR_0042,Low,3207.57,"2023-03-17",Uber,Transport,12.89,debit
TXN00625,USR_0041,Low,2343.57,"2023-11-27",Chick-fil-A,Dining,46.03,debit
TXN00827,USR_0045,High,11381.84,"2023-08-11",McDonald's,Dining,7.65,debit
TXN00235,USR_0015,Mid,4694.68,"2023-02-25",AT&T,Utilities,98.81,debit
TXN00136,USR_0004,Low,3015.05,"2023-11-09",McDonald's,Dining,23.53,debit
TXN00617,USR_0008,High,10010.09,"2023-10-02",Comcast,Utilities,112.31,debit
TXN00837,USR_0047,Mid,4989.08,"2023-11-28",Dominion Energy,Utilities,128.56,debit
TXN00843,USR_0032,Low,2555.27,"2023-06-19",Comcast,Utilities,147.41,debit
TXN00960,USR_0036,High,7855.69,"2023-08-16",Apple Music,Subscriptions,9.3,debit
TXN00593,USR_0024,High,11427.26,"2023-01-29",Xbox Game Pass,Entertainment,24.19,debit
TXN01315,USR_0006,Mid,4079.46,"2023-06-17",Publix,Groceries,120.82,debit
TXN01292,USR_0008,High,10010.09,"2023-08-29",Best Buy,Shopping,221.12,debit
TXN00344,USR_0020,Low,3094.6,"2023-11-11",Chick-fil-A,Dining,49.87,debit
TXN01602,USR_0025,Mid,5443.38,"2023-02-28",Amazon,Shopping,148.41,debit
TXN00294,USR_0015,Mid,4694.68,"2023-08-19",Dominion Energy,Utilities,106.38,debit
TXN00365,USR_0040,Low,3026.92,"2023-12-15",McDonald's,Dining,32.57,debit
TXN00179,USR_0007,Low,2327.96,"2023-11-21",Panera Bread,Dining,16.65,debit
TXN00660,USR_0027,High,8139.49,"2023-03-27",Cigna,Healthcare,221.62,debit
TXN00997,USR_0017,Mid,4255.53,"2023-10-05",American Water,Utilities,40.12,debit
TXN00015,USR_0049,Mid,4349.08,"2023-12-20",Shell Gas,Transport,25.74,debit
TXN01111,USR_0021,High,7624.13,"2023-05-13",Comcast,Utilities,138.29,debit
TXN01395,USR_0027,High,8139.49,"2023-05-17",Aldi,Groceries,112.02,debit
TXN00166,USR_0038,Mid,4948.64,"2023-10-24",Ticketmaster,Entertainment,56.35,debit
TXN01730,USR_0049,Mid,4349.08,"2023-10-11",Starbucks,Dining,40.31,debit
TXN01360,USR_0031,High,11170.55,"2023-07-07",Hulu,Subscriptions,15.76,debit
TXN00060,USR_0015,Mid,4694.68,"2023-04-13",Steam,Entertainment,40.1,debit
TXN00710,USR_0042,Low,3207.57,"2023-03-30",Whole Foods,Groceries,56.64,debit
TXN00677,USR_0029,Low,3299.73,"2023-08-27",Target,Shopping,201.84,debit
TXN01379,USR_0007,Low,2327.96,"2023-02-09",ESPN+,Entertainment,28.22,debit
TXN00781,USR_0042,Low,3207.57,"2023-12-10",Steam,Entertainment,46.78,debit
TXN00425,USR_0043,Mid,4669.35,"2023-10-04",Amazon Prime,Subscriptions,8.54,debit
TXN00293,USR_0033,Low,3005.26,"2023-03-17",CVS Pharmacy,Healthcare,237.14,debit
TXN01066,USR_0037,High,8224.05,"2023-03-22",Dominion Energy,Utilities,129.17,debit
TXN01651,USR_0028,Mid,6463.05,"2023-11-14",Starbucks,Dining,52.3,debit
TXN00330,USR_0036,High,7855.69,"2023-03-02",Walmart,Shopping,82.95,debit
TXN00430,USR_0002,High,8375.15,"2023-05-04",UBER,Transport,28.45,debit
TXN01013,USR_0012,High,8390.95,"2023-10-13",CVS Pharmacy,Healthcare,193.91,debit
TXN00080,USR_0015,Mid,4694.68,"2023-04-01",AMC Theaters,Entertainment,69.1,debit
TXN01053,USR_0042,Low,3207.57,"2023-07-17",BP Gas,Transport,31.99,debit
TXN00938,USR_0032,Low,2555.27,"2023-03-10",American Water,Utilities,88.01,debit
TXN00835,USR_0035,High,7357.01,"2023-04-23",Hulu,Subscriptions,17.36,debit
TXN00750,USR_0007,Low,2327.96,"2023-09-19",Starbucks,Dining,39.84,debit
TXN00891,USR_0028,Mid,6463.05,"2023-11-30",Walmart,Shopping,154.01,debit
TXN00255,USR_0040,Low,3026.92,"2023-08-24",Dominion Energy,Utilities,109.87,debit
TXN01597,USR_0044,Low,3369.7,"2023-03-28",Publix,Groceries,173.59,debit
TXN01800,USR_0013,Low,3138.21,"2023-05-13",Cigna,Healthcare,160.44,debit
TXN01408,USR_0043,Mid,4669.35,"2023-08-28",Nike,Shopping,285.04,debit
TXN01338,USR_0023,Mid,6073.51,"2023-01-25",Walmart,Shopping,328.35,debit
TXN01109,USR_0041,Low,2343.57,"2023-09-28",Panera Bread,Dining,55.69,debit
TXN00137,USR_0006,Mid,4079.46,"2023-03-22",Lyft,Transport,34.46,debit
TXN01136,USR_0034,High,11683.27,"2023-12-04",Amazon,Shopping,116.13,debit
TXN01219,USR_0007,Low,2327.96,"2023-03-15",Walgreens,Healthcare,157.35,debit
TXN00853,USR_0050,High,9806.84,"2023-10-30",Uber,Transport,33.98,debit
TXN01203,USR_0019,Mid,5509.32,"2023-08-18",UnitedHealth,Healthcare,240.82,debit
TXN00724,USR_0022,Mid,4197.0,"2023-07-10",Nike,Shopping,109.98,debit
TXN00860,USR_0024,High,11427.26,"2023-04-30",Whole Foods,Groceries,100.45,debit
TXN00970,USR_0006,Mid,4079.46,"2023-08-05",EZPass Toll,Transport,46.58,debit
TXN00497,USR_0026,High,7347.78,"2023-06-13",Best Buy,Shopping,339.04,debit
TXN00951,USR_0050,High,9806.84,"2023-07-05",ESPN+,Entertainment,24.24,debit
TXN00806,USR_0044,Low,3369.7,"2023-06-10",Kroger,Groceries,137.71,debit
TXN00130,USR_0022,Mid,4197.0,"2023-04-05",Trader Joe's,Groceries,170.28,debit
TXN00338,USR_0046,Mid,4531.57,"2023-09-03",Cigna,Healthcare,207.6,debit
TXN00609,USR_0032,Low,2555.27,"2023-01-31",Amazon Prime,Subscriptions,8.21,debit
TXN01149,USR_0015,Mid,4694.68,"2023-03-15",Walmart,Shopping,278.18,debit
TXN00196,USR_0018,Mid,4241.79,"2023-03-26",Best Buy,Shopping,338.91,debit
TXN01251,USR_0027,High,8139.49,"2023-05-03",Apple Music,Subscriptions,15.99,debit
TXN01293,USR_0044,Low,3369.7,"2023-12-21",McDonald's,Dining,37.05,debit
TXN00910,USR_0033,Low,3005.26,"2023-05-31",Dominion Energy,Utilities,168.47,debit
TXN00585,USR_0026,High,7347.78,"2023-10-28",Starbucks,Dining,56.1,debit
TXN00104,USR_0011,Mid,4551.1,"2023-06-09",Chick-fil-A,Dining,6.8,debit
TXN01704,USR_0029,Low,3299.73,"2023-10-13",Trader Joe's,Groceries,37.93,debit
TXN01719,USR_0020,Low,3094.6,"2023-10-28",EZPass Toll,Transport,43.86,debit
TXN00720,USR_0015,Mid,4694.68,"2023-12-18",Steam,Entertainment,63.34,debit
TXN00885,USR_0031,High,11170.55,"2023-07-15",AT&T,Utilities,168.74,debit
TXN00777,USR_0037,High,8224.05,"2023-08-18",Panera Bread,Dining,36.29,debit
TXN00850,USR_0007,Low,2327.96,"2023-03-31",Starbucks,Dining,14.8,debit
TXN00895,USR_0026,High,7347.78,"2023-03-12",McDonald's,Dining,12.02,debit
TXN00228,USR_0030,Mid,4694.93,"2023-07-24",CVS Pharmacy,Healthcare,85.01,debit
TXN01732,USR_0014,Low,3047.21,"2023-09-17",Aldi,Groceries,19.41,debit
TXN01326,USR_0006,Mid,4079.46,"2023-01-04",UnitedHealth,Healthcare,109.48,debit
TXN01300,USR_0042,Low,3207.57,"2023-11-27",American Water,Utilities,134.94,debit
TXN00127,USR_0024,High,11427.26,"2023-04-02",Amazon,Shopping,53.04,debit
TXN00406,USR_0049,Mid,4349.08,"2023-05-17",Verizon,Utilities,133.19,debit
TXN00776,USR_0026,High,7347.78,"2023-05-01",Panera Bread,Dining,36.09,debit
TXN00822,USR_0002,High,8375.15,"2023-09-22",AT&T,Utilities,168.45,debit
TXN00712,USR_0023,Mid,6073.51,"2023-08-24",Target,Shopping,240.25,debit
TXN01739,USR_0008,High,10010.09,"2023-10-01",Walgreens,Healthcare,28.62,debit
TXN01061,USR_0006,Mid,4079.46,"2023-07-15",BP Gas,Transport,16.7,debit
TXN01164,USR_0029,Low,3299.73,"2023-09-30",Best Buy,Shopping,219.29,debit
TXN00304,USR_0046,Mid,4531.57,"2023-03-15",Best Buy,Shopping,10.53,debit
TXN00268,USR_0021,High,7624.13,"2023-11-06",Xbox Game Pass,Entertainment,22.35,debit
TXN00546,USR_0044,Low,3369.7,"2023-02-18",Hulu,Subscriptions,18.94,debit
TXN00213,USR_0037,High,8224.05,"2023-04-16",Chick-fil-A,Dining,19.5,debit
TXN00897,USR_0044,Low,3369.7,"2023-12-28",Whole Foods,Groceries,79.2,debit
TXN01493,USR_0034,High,11683.27,"2023-11-19",Starbucks,Dining,10.54,debit
TXN01223,USR_0045,High,11381.84,"2023-06-18",LabCorp,Healthcare,10.89,debit
TXN00917,USR_0022,Mid,4197.0,"2023-02-08",Hulu,Subscriptions,11.08,debit
TXN00676,USR_0025,Mid,5443.38,"2023-07-09",Hulu,Subscriptions,7.58,debit
TXN01290,USR_0018,Mid,4241.79,"2023-09-15",UnitedHealth,Healthcare,23.07,debit
TXN00815,USR_0021,High,7624.13,"2023-09-27",Lyft,Transport,32.67,debit
TXN01266,USR_0030,Mid,4694.93,"2023-04-10",Verizon,Utilities,72.35,debit
TXN00343,USR_0034,High,11683.27,"2023-05-26",Starbucks,Dining,13.76,debit
TXN00550,USR_0041,Low,2343.57,"2023-02-17",LabCorp,Healthcare,189.95,debit
TXN01411,USR_0049,Mid,4349.08,"2023-06-03",Cigna,Healthcare,86.48,debit
TXN01215,USR_0018,Mid,4241.79,"2023-08-07",Verizon,Utilities,65.91,debit
TXN00967,USR_0001,High,7556.66,"2023-10-08",Comcast,Utilities,105.88,debit
TXN01231,USR_0041,Low,2343.57,"2023-08-13",Lyft,Transport,5.03,debit
TXN00296,USR_0006,Mid,4079.46,"2023-07-11",UBER,Transport,50.83,debit
TXN00696,USR_0021,High,7624.13,"2023-05-18",LabCorp,Healthcare,164.93,debit
TXN01453,USR_0028,Mid,6463.05,"2023-04-16",Shell Gas,Transport,44.42,debit
TXN00074,USR_0048,High,9294.26,"2023-03-28",Starbucks,Dining,49.31,debit
TXN00606,USR_0027,High,8139.49,"2023-01-13",EZPass Toll,Transport,22.75,debit
TXN00105,USR_0020,Low,3094.6,"2023-10-22",Cigna,Healthcare,235.95,debit
TXN00646,USR_0022,Mid,4197.0,"2023-11-11",Lyft,Transport,22.42,debit
TXN01405,USR_0028,Mid,6463.05,"2023-12-06",Comcast,Utilities,106.29,debit
TXN00006,USR_0050,High,9806.84,"2023-11-25",Dominion Energy,Utilities,86.96,debit
TXN01041,USR_0043,Mid,4669.35,"2023-07-31",UnitedHealth,Healthcare,93.59,debit
TXN00440,USR_0049,Mid,4349.08,"2023-10-03",Ticketmaster,Entertainment,102.67,debit
TXN01020,USR_0026,High,7347.78,"2023-01-01",Trader Joe's,Groceries,113.3,debit
TXN00092,USR_0027,High,8139.49,"2023-10-03",BP Gas,Transport,15.51,debit
TXN01113,USR_0040,Low,3026.92,"2023-04-30",Target,Shopping,168.06,debit
TXN01618,USR_0045,High,11381.84,"2023-12-27",ESPN+,Entertainment,66.89,debit
TXN00909,USR_0037,High,8224.05,"2023-01-03",Target,Shopping,199.93,debit
TXN01475,USR_0038,Mid,4948.64,"2023-04-19",Publix,Groceries,141.53,debit
TXN00103,USR_0014,Low,3047.21,"2023-08-27",Walmart,Shopping,274.45,debit
TXN00239,USR_0049,Mid,4349.08,"2023-06-08",Verizon,Utilities,40.98,debit
TXN01571,USR_0010,High,10506.62,"2023-09-16",Hulu,Subscriptions,16.24,debit
TXN00943,USR_0044,Low,3369.7,"2023-11-07",EZPass Toll,Transport,35.83,debit
TXN01271,USR_0014,Low,3047.21,"2023-10-30",ESPN+,Entertainment,37.1,debit
TXN00939,USR_0036,High,7855.69,"2023-10-18",Aldi,Groceries,31.33,debit
TXN01564,USR_0016,Low,3435.82,"2023-02-23",AT&T,Utilities,133.18,debit
TXN01182,USR_0049,Mid,4349.08,"2023-05-24",Xbox Game Pass,Entertainment,14.0,debit
TXN01504,USR_0044,Low,3369.7,"2023-02-24",LabCorp,Healthcare,14.3,debit
TXN01675,USR_0016,Low,3435.82,"2023-07-09",Comcast,Utilities,190.59,debit
TXN00966,USR_0050,High,9806.84,"2023-08-09",Nike,Shopping,88.61,debit
TXN00019,USR_0005,High,7434.69,"2023-12-29",Whole Foods,Groceries,26.12,debit
TXN01431,USR_0041,Low,2343.57,"2023-12-25",Dominion Energy,Utilities,125.59,debit
